"sk_grupo","sk_autor","sk_data_autorado","autorado_em","sk_data_commitado","commitado_em","e_merge","linhas_adicionadas","linhas_removidas","linhas_total","grupo","commit_id","titulo","mensagem"
"2","44","20260515","2026-05-15T20:26:48.000+00:00","20260515","2026-05-15T20:26:48.000+00:00","1","150","94","244","G02","d3920447","Merge branch 'docs/textos-diagrama-mod-entidade' into 'main'","Merge branch 'docs/textos-diagrama-mod-entidade' into 'main'

Docs/textos diagrama mod entidade

See merge request graduacao/2026-1b/t28/g02!57"
"2","47","20260608","2026-06-08T15:12:57.000-03:00","20260608","2026-06-08T15:12:57.000-03:00","0","18","18","36","G02","d396849f","feat(#301): adiciona conteudo na matriz de rastreabilidade","feat(#301): adiciona conteudo na matriz de rastreabilidade
"
"2","45","20260623","2026-06-23T15:04:33.000-03:00","20260623","2026-06-23T15:04:33.000-03:00","0","4","0","4","G02","d3b9aaf2","feat: pre-preenche campos extras no form de edicao (#433)","feat: pre-preenche campos extras no form de edicao (#433)
"
"2","44","20260611","2026-06-11T00:46:37.000-03:00","20260611","2026-06-11T00:46:37.000-03:00","1","2189","146","2335","G02","d3bbbb01","chore: resolve merge conflicts keeping clean refactored backend code","chore: resolve merge conflicts keeping clean refactored backend code
"
"2","44","20260615","2026-06-15T21:29:51.000-03:00","20260615","2026-06-15T21:29:51.000-03:00","0","51","24","75","G02","d4695564","fix: injeta bearer token no cabecalho das requisicoes via ajax (Issue #379)","fix: injeta bearer token no cabecalho das requisicoes via ajax (Issue #379)
"
"2","44","20260625","2026-06-25T15:42:05.000-03:00","20260625","2026-06-25T15:42:05.000-03:00","0","520","5","525","G02","d5287308","docs(#467): converte diagramas de arquitetura e er para mermaid","docs(#467): converte diagramas de arquitetura e er para mermaid
"
"2","41","20260623","2026-06-23T22:32:56.000-03:00","20260623","2026-06-23T22:32:56.000-03:00","0","5","1","6","G02","d562ef53","docs(wad): adiciona introdução da seção 5.2.2 (#438)","docs(wad): adiciona introdução da seção 5.2.2 (#438)
"
"2","41","20260624","2026-06-24T13:59:15.000-03:00","20260624","2026-06-24T13:59:15.000-03:00","0","132","9","141","G02","d5d21018","docs(wad): restaura testes de usabilidade (#437)","docs(wad): restaura testes de usabilidade (#437)
"
"2","43","20260520","2026-05-20T18:57:37.000+00:00","20260520","2026-05-20T18:57:37.000+00:00","1","821","218","1039","G02","d5d68c03","Merge branch 'feat/add-database-logger-and-migration' into 'main'","Merge branch 'feat/add-database-logger-and-migration' into 'main'

feat(#194): add database connection pool, winston logger singleton, and migration runner

See merge request graduacao/2026-1b/t28/g02!71"
"2","47","20260625","2026-06-25T14:21:25.000-03:00","20260625","2026-06-25T14:21:25.000-03:00","0","12","14","26","G02","d60ae900","docs(#462): atualiza textos do MER e DER alinhados ao código main e MR","docs(#462): atualiza textos do MER e DER alinhados ao código main e MR
"
"2","45","20260622","2026-06-22T15:45:57.000-03:00","20260622","2026-06-22T15:45:57.000-03:00","0","23","19","42","G02","d64d2209","feat: filtro de usinas no diretorio de parceiros (#418)","feat: filtro de usinas no diretorio de parceiros (#418)
"
"2","85","20260428","2026-04-28T22:37:28.000+00:00","20260428","2026-04-28T22:37:28.000+00:00","1","21","7","28","G02","d6c07ac5","Merge branch 'docs/requisitos-sistema' into 'main'","Merge branch 'docs/requisitos-sistema' into 'main'

Docs/requisitos sistema

See merge request graduacao/2026-1b/t28/g02!13"
"2","44","20260622","2026-06-22T15:32:54.000-03:00","20260622","2026-06-22T15:48:04.000-03:00","0","8","4","12","G02","d7248089","fix: aplica fail-fast na variavel de ambiente do CORS e arruma setup de teste (Issue #420)","fix: aplica fail-fast na variavel de ambiente do CORS e arruma setup de teste (Issue #420)
"
"2","44","20260623","2026-06-23T15:47:25.000-03:00","20260623","2026-06-23T15:48:56.000-03:00","1","615","48","663","G02","d73a8464","fix: merge da branch 'main' e resolucao de conflitos (Issue #420)","fix: merge da branch 'main' e resolucao de conflitos (Issue #420)
"
"2","44","20260615","2026-06-15T21:39:28.000-03:00","20260615","2026-06-15T21:39:28.000-03:00","0","216","217","433","G02","d77c6812","fix: extrai script inline para solicitacoes.js e resolve erro 404 (Issue #375)","fix: extrai script inline para solicitacoes.js e resolve erro 404 (Issue #375)
"
"2","85","20230425","2023-04-25T10:51:40.000-03:00","20230425","2023-04-25T10:51:40.000-03:00","0","5","0","5","G02","d7d40373","Add files via upload","Add files via upload"
"2","43","20260525","2026-05-25T15:17:34.000-03:00","20260525","2026-05-25T15:17:34.000-03:00","1","609","12","621","G02","d7fd4caa","code(#237): Resolve conflitos no package.jason","code(#237): Resolve conflitos no package.jason
"
"2","48","20260521","2026-05-21T11:57:19.000-03:00","20260521","2026-05-21T11:57:19.000-03:00","0","629","43","672","G02","d82da3b7","feat(#213): uc-04 registro de interacao com parceiro - implementação green","feat(#213): uc-04 registro de interacao com parceiro - implementação green
"
"2","84","20250402","2025-04-02T17:58:27.000-03:00","20250402","2025-04-02T17:58:27.000-03:00","0","2","2","4","G02","d841b70c","Adiciona indicação da sprint 4 nos itens 3.1 e 3.5.","Adiciona indicação da sprint 4 nos itens 3.1 e 3.5."
"2","44","20260615","2026-06-15T21:20:31.000-03:00","20260615","2026-06-15T21:20:31.000-03:00","0","93","0","93","G02","d8b071ce","test: escreve testes e2e para o fluxo de cadastro e aprovacao (Issue #387)","test: escreve testes e2e para o fluxo de cadastro e aprovacao (Issue #387)
"
"2","44","20260501","2026-05-01T23:24:30.000+00:00","20260501","2026-05-01T23:24:30.000+00:00","1","58","2","60","G02","d8de48cb","Merge branch 'docs/melhora-rnf' into 'main'","Merge branch 'docs/melhora-rnf' into 'main'

docs: insere justificativa dos rnfs no contexto da atvos

See merge request graduacao/2026-1b/t28/g02!29"
"2","41","20260623","2026-06-23T22:37:18.000-03:00","20260623","2026-06-23T22:37:18.000-03:00","0","10","0","10","G02","d8e7db22","docs(wad): adiciona interpretacao dos resultados da seção 5.2.2.5 (#438)","docs(wad): adiciona interpretacao dos resultados da seção 5.2.2.5 (#438)
"
"2","41","20260515","2026-05-15T22:58:46.000-03:00","20260515","2026-05-15T22:58:46.000-03:00","0","0","0","0","G02","d94775d0","docs(#176): atualiza foto 04 do wireframe","docs(#176): atualiza foto 04 do wireframe
"
"2","84","20250411","2025-04-11T15:06:26.000-03:00","20250411","2025-04-11T15:06:26.000-03:00","1","17","21","38","G02","d9b40e9e","Merge pull request #5 from [externo]/patch-5","Merge pull request #5 from [externo]/patch-5

Altera item 2.1. em função do Artefato de Negócios da Sprint 1."
"2","45","20260627","2026-06-27T00:45:51.000+00:00","20260627","2026-06-27T00:45:51.000+00:00","1","1","1","2","G02","d9c62233","Merge branch 'docs/atualiza-link-video' into 'main'","Merge branch 'docs/atualiza-link-video' into 'main'

docs(#466): atualiza link do video de demonstracao

See merge request graduacao/2026-1b/t28/g02!220"
"2","42","20260603","2026-06-03T17:40:41.000-03:00","20260603","2026-06-03T17:40:41.000-03:00","0","3085","0","3085","G02","d9f5606a","docs(#283):adiciona secao 6.4.1-segmentação de mercado","docs(#283):adiciona secao 6.4.1-segmentação de mercado
"
"2","41","20260524","2026-05-24T20:16:45.000-03:00","20260524","2026-05-24T20:16:45.000-03:00","0","20","20","40","G02","da114acd","docs(#230): atualiza tabela 01, 04 e 06 da secao 3.6.4","docs(#230): atualiza tabela 01, 04 e 06 da secao 3.6.4
"
"2","44","20260625","2026-06-25T21:26:30.000-03:00","20260625","2026-06-25T21:26:30.000-03:00","1","17","427","444","G02","dacce1ea","Merge branch 'docs/atualiza-classesarquitetural' into 'main'","Merge branch 'docs/atualiza-classesarquitetural' into 'main'

docs(wad): atualizar arquitetura em camadas e diagrama de classes arquitetural #486

See merge request graduacao/2026-1b/t28/g02!210"
"2","43","20260601","2026-06-01T17:44:19.000-03:00","20260601","2026-06-01T17:44:19.000-03:00","0","11","1","12","G02","dacd3ac8","docs(#281): Encerra a seção 6.2","docs(#281): Encerra a seção 6.2
"
"2","48","20260507","2026-05-07T15:28:43.000-03:00","20260507","2026-05-07T15:28:43.000-03:00","0","1","1","2","G02","dadadaab","docs(#120): altera introducao do modelo relacional da secao 3.6.3","docs(#120): altera introducao do modelo relacional da secao 3.6.3
"
"2","44","20260625","2026-06-25T14:31:38.000-03:00","20260625","2026-06-25T14:31:38.000-03:00","1","12","14","26","G02","daf76764","Merge branch 'docs/atualiza-texto-mer-der' into 'main'","Merge branch 'docs/atualiza-texto-mer-der' into 'main'

docs(#462): atualiza textos do MER e DER alinhados ao código main e MR

See merge request graduacao/2026-1b/t28/g02!191"
"2","43","20260615","2026-06-15T20:22:24.000-03:00","20260615","2026-06-15T20:22:24.000-03:00","1","33","8","41","G02","db10ffc8","docs(#302): resolve conflito","docs(#302): resolve conflito
"
"2","41","20260512","2026-05-12T09:55:30.000-03:00","20260512","2026-05-12T09:55:30.000-03:00","0","13","0","13","G02","db32676d","docs(#144): adiciona diagrama de sequência 02 na secao 3.2.4","docs(#144): adiciona diagrama de sequência 02 na secao 3.2.4
"
"2","44","20260612","2026-06-12T16:18:22.000-03:00","20260612","2026-06-12T16:18:22.000-03:00","1","169","40","209","G02","db4ffbb5","Merge branch 'main' of [url-institucional] into feature/implementacao-gaps-demo","Merge branch 'main' of [url-institucional] into feature/implementacao-gaps-demo
# Please enter a commit message to explain why this merge is necessary,
# especially if it merges an updated upstream into a topic branch.
#
# Lines starting with '#' [externo] be ignored, and an empty message aborts
# the commit.
"
"2","48","20260625","2026-06-25T20:57:46.000-03:00","20260625","2026-06-25T20:57:46.000-03:00","0","1","29","30","G02","dbc070c7","docs(wad): atualiza modelo fisico #483","docs(wad): atualiza modelo fisico #483
"
"2","84","20250324","2025-03-24T11:13:48.000-03:00","20250324","2025-03-24T11:13:48.000-03:00","0","2","2","4","G02","dbe5bf0a","docs(wad): ajuste no texto da seção de testes","docs(wad): ajuste no texto da seção de testes"
"2","84","20240514","2024-05-14T13:48:23.000-03:00","20240514","2024-05-14T13:48:23.000-03:00","0","20","1","21","G02","dc1139a5","Inclusão do template de SQL + lógica proposicional (artefato 9)","Inclusão do template de SQL + lógica proposicional (artefato 9)"
"2","47","20260610","2026-06-10T11:48:40.000-03:00","20260610","2026-06-10T11:48:40.000-03:00","0","209","89","298","G02","dc1e41fb","fix(#337): altera partes do codigo para diminuir erros de code smell","fix(#337): altera partes do codigo para diminuir erros de code smell
"
"2","45","20260513","2026-05-13T18:38:34.000+00:00","20260513","2026-05-13T18:38:34.000+00:00","1","10","10","20","G02","dc2e9039","Merge branch 'docs/review-art5' into 'main'","Merge branch 'docs/review-art5' into 'main'

Docs/review art5

See merge request graduacao/2026-1b/t28/g02!51"
"2","41","20260525","2026-05-25T14:35:04.000-03:00","20260525","2026-05-25T14:35:04.000-03:00","0","12","10","22","G02","dcb3325e","docs:(231): atualizar tabela 05 e 06 na secao 3.6.4","docs:(231): atualizar tabela 05 e 06 na secao 3.6.4
"
"2","45","20260611","2026-06-11T12:25:33.000-03:00","20260611","2026-06-11T12:25:33.000-03:00","0","31","1","32","G02","dce69478","feat(#327): adiciona a identidade visual (logo e marca) a tela de boas-vindas","feat(#327): adiciona a identidade visual (logo e marca) a tela de boas-vindas
"
"2","43","20260625","2026-06-25T17:02:33.000-03:00","20260625","2026-06-25T17:02:33.000-03:00","0","55","0","55","G02","dd2e8005","test(#456): cobre endpoint GET /unidades na suite de integracao","test(#456): cobre endpoint GET /unidades na suite de integracao

Endpoint so possuia teste de repository; agora exercita o contrato HTTP via supertest: sucesso com lista (200), lista vazia (200), erro interno do repositorio (500) e acesso sem token (401). Mocka UnidadeRepository, usado diretamente pelo controller.
"
"2","42","20260622","2026-06-22T15:15:37.000-03:00","20260622","2026-06-22T15:15:37.000-03:00","0","2","6","8","G02","dd57e33a","docs(wad): adiciona paragrafo introdutorio da secao 07(#399)"," docs(wad): adiciona paragrafo introdutorio da secao 07(#399)
"
"2","43","20260525","2026-05-25T18:37:48.000+00:00","20260525","2026-05-25T18:37:48.000+00:00","1","3115","929","4044","G02","dd5b4086","Merge branch 'feat/aprovacao-alteracao' into 'main'","Merge branch 'feat/aprovacao-alteracao' into 'main'

test(e2e): adiciona suite de testes para aprovacao de alteracao

See merge request graduacao/2026-1b/t28/g02!73"
"2","41","20260501","2026-05-01T20:33:16.000+00:00","20260501","2026-05-01T20:33:16.000+00:00","1","3","1","4","G02","dd9e0b64","Merge branch 'docs/proposta-de-valor' into 'main'","Merge branch 'docs/proposta-de-valor' into 'main'

Docs/proposta de valor2

See merge request graduacao/2026-1b/t28/g02!24"
"2","47","20260625","2026-06-25T19:54:23.000-03:00","20260625","2026-06-25T19:54:23.000-03:00","0","6","0","6","G02","de435a9b","docs(#476): adiciona imagem a secao 4.3","docs(#476): adiciona imagem a secao 4.3
"
"2","44","20260611","2026-06-11T00:12:36.000-03:00","20260611","2026-06-11T00:14:00.000-03:00","0","181","170","351","G02","de467c38","refactor(#340): reduz debito tecnico e duplicaçao de codigo (DRY)","refactor(#340): reduz debito tecnico e duplicaçao de codigo (DRY)
"
"2","43","20260429","2026-04-29T14:28:07.000-03:00","20260429","2026-04-29T14:28:07.000-03:00","0","6","6","12","G02","de772457","docs(#5): Altera a identação da seção da solução","docs(#5): Altera a identação da seção da solução
"
"2","48","20260429","2026-04-29T15:57:02.000-03:00","20260429","2026-04-29T15:57:02.000-03:00","0","17","14","31","G02","deae88ed","docs(#58): adiciona, edita e reordena requisitos funcionais","docs(#58): adiciona, edita e reordena requisitos funcionais
"
"2","44","20260625","2026-06-25T23:55:57.000-03:00","20260625","2026-06-25T23:55:57.000-03:00","0","2","2","4","G02","ded7ba44","fix(#491): correcao da query de historico e adc do video no readme","fix(#491): correcao da query de historico e adc do video no readme
"
"2","44","20260610","2026-06-10T23:35:51.000-03:00","20260610","2026-06-10T23:35:51.000-03:00","1","7","10","17","G02","deff10ed","Merge branch 'feat/segunda-versao-aplicada-atualizacao' into 'main'","Merge branch 'feat/segunda-versao-aplicada-atualizacao' into 'main'

feat(#338): atualiza informacoes da secao 4.2

See merge request graduacao/2026-1b/t28/g02!135"
"2","45","20260521","2026-05-21T21:20:10.000-03:00","20260521","2026-05-21T21:20:10.000-03:00","0","8","0","8","G02","df0e3b3d","docs(#219): adiciona logica proposicional de busca de parceiro","docs(#219): adiciona logica proposicional de busca de parceiro
"
"2","85","20260507","2026-05-07T15:59:28.000-03:00","20260507","2026-05-07T15:59:28.000-03:00","0","4","1","5","G02","df74bc2f","docs(#125, #110, #94): adiciona diagrama no wad assets e no wad","docs(#125, #110, #94): adiciona diagrama no wad assets e no wad
"
"2","84","20250324","2025-03-24T11:57:27.000-03:00","20250324","2025-03-24T11:57:27.000-03:00","0","2","2","4","G02","df849751","docs(wad): atualialização para testes de endpoints","docs(wad): atualialização para testes de endpoints"
"2","44","20260515","2026-05-15T00:20:25.000-03:00","20260515","2026-05-15T00:20:25.000-03:00","0","548","412","960","G02","dff9480e","docs(#151): adiciona wireframes","docs(#151): adiciona wireframes
"
"2","44","20260610","2026-06-10T23:45:01.000-03:00","20260610","2026-06-10T23:45:01.000-03:00","1","3586","151","3737","G02","e054fe69","Merge remote-tracking branch 'origin/main' into feat/frontend-recuperacao-senha","Merge remote-tracking branch 'origin/main' into feat/frontend-recuperacao-senha

# Conflicts:
#	src/controllers/auditoria.controller.ts
#	src/controllers/vinculo.controller.ts
"
"2","42","20260612","2026-06-12T05:22:17.000-03:00","20260612","2026-06-12T05:22:17.000-03:00","0","3","0","3","G02","e097136e","docs(#290):adiciona introducao ao bmc","docs(#290):adiciona introducao ao bmc
"
"2","44","20260529","2026-05-29T22:44:09.000-03:00","20260529","2026-05-29T22:44:09.000-03:00","1","659","406","1065","G02","e0c14440","Merge branch 'docs/documentacao-webapi' into 'main'","Merge branch 'docs/documentacao-webapi' into 'main'

docs: adiciona documentacao da WebAPI(#274)

Closes #274

See merge request graduacao/2026-1b/t28/g02!107"
